Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,2030 Logistic,2030 Linear,Logistic evaluation R2,Logistic evaluation PBIAS,Logistic evaluation NRMSE,Linear evaluation R2,Linear evaluation PBIAS,Linear evaluation NRMSE,5-Fold validation mean R2,5-Fold validation mean PBIAS,5-Fold validation mean NRMSE
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),108,Burundi,106240.15000640939,324468.30000000447,0.9523960419929487,2.909019289386655e-10,0.2181833146308568,0.6553248092749572,5.9173154135435035e-12,0.5870904450977124,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),116,Cambodia,39709.95155198908,53341.8200000003,0.15578855177587345,1.1903280750565028,0.9214025420148018,0.14083025986828024,1.0786975705562327e-12,0.9269140953355504,15.337210218792613,-3.7673108094067858,-10.324045971552078
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),120,Cameroon,86887.38843685912,44386.334247341845,0.13310431541855197,-3.1893805894516536,0.9437286602263978,0.09444508669911146,5.579237537367628e-13,0.9516064907832897,-1.9681596139456026,-28.256536749684866,-23.144305396185846
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),132,Cabo Verde,,642.6938775510207,0.13310431541855197,,,0.021746314513971937,7.666973249929847e-13,0.9890670783551707,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),144,Sri Lanka,325463.6172326787,180162.09558822215,0.07604364421121154,3.527505889655183,0.9675215932373542,0.05944348366308116,-7.937991413705735e-13,0.9698229304037498,-13.056801199299072,33.00668098295928,84.28131156176237
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),152,Chile,18839.36919709376,-5763.785714285448,0.01008937504741297,3.4823509724604156,0.9994419870729164,0.006806529373398317,-1.0190217082842803e-12,0.996590924415129,144.56502079925352,111.64354193464276,258.02757955075634
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),156,China,6410521.169086375,-5468968.799999952,0.7481681212706046,3.99724789866638e-08,0.5018285272764327,0.4310180243891255,0.0,0.7543089391031536,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),170,Colombia,230709.8877881029,43561.602941177785,0.029684036556331474,2.4721463173509726,0.9836678297384892,0.03778713129917936,-8.745694662083687e-14,0.9809244969419505,62.567705898238984,-14.43495619302844,201.60936028361627
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),174,Comoros,133937.3384859193,44202.766450960655,0.6169660230138339,-56.5232667479613,0.863667682681096,0.0807860415414735,-4.019689609071738e-13,0.9587564646241099,-22.095347146135868,289.1170134549664,-32.33921888246998
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),184,Cook Islands,4447.985740054394,15491.0,0.999999988306414,1.5274716984400932e-07,6.756859175057755e-09,1.0,0.0,0.0,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),188,Costa Rica,12825.845163330096,-29150.31512823701,0.023742615448205568,-0.92822552491773,0.9899458258811604,0.016223150639330126,-9.898159111070714e-13,0.9918552562549977,-29.20624457263588,17948.818268081544,159.84108437499316
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),191,Croatia,7530.0,,,,,,,,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),192,Cuba,154648.04920709497,-1375.5866666734219,0.0568488956570871,3.4044297725717954,0.9731670647368481,0.052474470144470244,-7.162422033665402e-13,0.9734092304141809,176.0083643571004,33.77924344708626,-1.7964315931866182
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),196,Cyprus,612.2926942094426,769.0589010989061,0.038749679880142336,1.1341602874282886,0.9782560403059609,0.04543014843818816,6.963119378299826e-13,0.9770209064097929,38.16457137471982,-16.229804689795767,369.91555403908995
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),203,Czechia,58762.96974128555,780764.0,0.999793622801287,0.009276283284449021,0.00013931931408032593,1.0,0.0,0.0,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),204,Benin,99994.1693037993,-243686.9545454532,0.8757991581721459,-1.50230495905693e-07,0.35242135669723673,0.10000890099785126,0.0,0.9486786068011382,232.0122325795719,-23.053407145793916,-30.0110682165507
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),212,Dominica,18.002000000000002,-2061.0409836065955,0.7502620846914425,-55.01827776128162,0.9338161371890026,0.05147181998446478,-3.1638037239627895e-12,0.9739241140949004,106.51795961509295,-32.22128896555425,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),218,Ecuador,39393.88204672336,40236.38828592468,0.04395433727350216,2.2304604683347304,0.9826250288719846,0.035461138162159955,5.487046217728174e-14,0.9821093940278968,-17.763400025683534,-14.924153107189447,202.25366179666608
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),222,El Salvador,783.1745838178304,-29109.314332727343,0.5923294857685006,3.5898442391975434,0.6912239992748395,0.1755440674240704,-1.8352529781347964e-12,0.9079955575749994,15.961182302731851,21.163411711297435,-17.210431742717542
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),226,Equatorial Guinea,856.9966576015189,2292.5,0.5931178711578842,-1.1303298497493726,0.6565607059443466,0.3121460660714066,0.0,0.8293696003161638,-22.70166749656109,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),231,Ethiopia,16606334.13455432,10531089.82499516,0.3312843624423117,-3.436797295430753,0.8486532858504429,0.15178868328859388,-5.003960798367619e-13,0.9209838851529405,51.86488239121511,11.369461160979844,-8.495956175530111
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),233,Estonia,599.006263486466,-4452.0,0.9999999299699804,6.141680078299508e-07,3.7006750984428634e-08,1.0,0.0,0.0,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),242,Fiji,386510.2192851414,481785.3036952764,0.31149773297817074,16.62362782324712,0.8401514395462988,0.3156479401510041,7.700289292719708e-12,0.8272557402937566,279.954323717666,151.12747848751033,85.99806856274894
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),246,Finland,70.64804393184981,-77.35476190476766,0.6523718057840557,-0.23601329655286088,0.6063345111550196,0.6073413028974187,-1.0675267931101233e-12,0.626624845583521,-1.2460775503946577,11.483449694365348,-10.225327252559852
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),250,France,10068.748685086266,35201.5,0.8196255899106213,0.001989435112815639,0.42444654073694976,0.32722799541460706,0.0,0.8202268006992901,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),262,Djibouti,79.07822320567024,96.15535714285693,0.04791263457963579,0.0002804058308173781,0.9757443813262459,0.001863171506648065,-2.734914722196018e-13,0.9990679799159579,122114.9789887466,-7.601927323994734,-5.846944264965085
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),268,Georgia,43.73296737664439,36.28422333333401,0.36966826063704217,0.0014464150163513365,0.7938577726522243,0.01684786418653083,1.013320976722709e-12,0.9915402845136881,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),270,Gambia,51430.47456410023,72234.85021964734,0.002545707440185564,1.528569624243966,1.0012494279414819,1.5927786952693733e-05,1.9566451053708904e-14,0.9999920360748116,5.996873564753931,160.54435255343256,-31.8504485602154
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),275,State of Palestine,1644.357755887108,3403.665239455062,0.5169359672844002,-0.6555435671439886,0.7052022607494218,0.4236811163911533,4.80381914223053e-12,0.7591566923954806,-31.968144301601722,-8.03106546464613,-13.70616780918204
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),288,Ghana,29022578.124362797,26016498.050047874,1.0004783747239463,-0.3191884685818997,0.0033378080847760584,0.39158034237215544,-3.654051679711157e-12,0.7800126009416866,-32.475454470655,1667.571606355699,-32.33731826252164
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),296,Kiribati,14.909511416854476,-253.33333333333576,0.9999977116365694,5.7764742507850436e-05,1.333704402505437e-06,1.0,0.0,0.0,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),308,Grenada,2.0019999999999993,-107337.28571428545,1.002433518581705,-0.24255318321726158,0.0030223539692696122,0.8915139145669286,0.0,0.3293722596594164,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),320,Guatemala,1645397.6969897225,483316.6247778833,1.0568122858633235,-25.929473676347015,0.16193407937533102,0.22936065520416551,-4.80098307202234e-12,0.877860663656737,-26.82220217595497,-28.277179390079514,448.26696409853326
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),328,Guyana,34241.360905000016,-783561.9762136787,0.9118607188268969,35.28331641156264,0.16342157460003692,0.35630551869277727,-3.665568831159374e-12,0.8023057280782993,480.75669742246595,537.7482134246173,-32.2255508463217
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),340,Honduras,175.9499611047287,-24601.741410488263,0.6454405919440397,-14.586286251189312,0.7262962143911119,0.1282731785789086,-1.5449467198869e-12,0.9336631198784161,5.384200625694479,4.443559352399417,84.19429463929191
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),356,India,7154460.381199979,-248785731.59999847,0.504035281163002,-9.631310298079478,0.5470783612662203,0.7639127351473697,1.0391601479231517e-12,0.48588811968665213,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),360,Indonesia,5707425.227135951,3807177.860833347,0.4962300669299636,-29.989617332196012,0.8089921829567526,0.046836485677928266,7.565319679332122e-13,0.9763009343035974,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),364,Iran (Islamic Republic of),484694.3089232261,585085.2100135684,0.9631103126725976,-35.64494490672151,0.6523449674604267,0.05601321945226212,-4.2836090158588544e-13,0.9715898211425117,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),368,Iraq,6520.500035807033,59745.193473193474,0.5345199593801871,0.0017887452912809913,0.6820241122269153,0.000132453989672256,7.969951065665041e-15,0.9999337708120114,-1.0044939058635662,1.0595838441502978,17.967827190437095
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),372,Ireland,2099.0,,,,,,,,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),384,Côte d'Ivoire,8553.176689366634,16347.333058823366,1.0480350905320657,-16.014124835743388,0.3205364075283336,0.46433952025010794,-3.644413751859365e-12,0.7318882973172295,72.42604114452762,-9.594638845074082,-31.56631934977099
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),388,Jamaica,50.9796877752764,-66027.2640708331,0.08732200979545132,2.3786555566766654,0.9664586672567884,0.06019207136655554,-1.8606180832763518e-13,0.9694369131787066,-28.103105667223335,103574.66289806261,48.660722931420416
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),392,Japan,892121.9997439276,1503735.900000006,0.8379459605526328,-0.5524278032272663,0.41171472127916986,0.4745610327147739,-3.756573161464005e-12,0.7248716902219229,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),398,Kazakhstan,376057.16701408767,116118.45897735842,1.050615127607204,-19.04237368219795,0.15980525710922203,0.2040291051021061,7.461651905514249e-13,0.8921720097032232,-29.942364524148235,561.7546020653025,-31.16718375101068
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),400,Jordan,1237.6471782361086,1348.3111764705827,0.19931414577551124,4.653359565006149,0.9145251185611705,0.16042713034747524,-1.5911157402073116e-13,0.9162820906535966,7.810416566928666,2.0581387026849614,58.12768175897177
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),404,Kenya,2752.7603261577005,-3735.2771236742847,0.03372629193381256,2.540780292637293,0.9790244435950671,0.052379747430548754,-7.404305341562933e-13,0.9734578843326769,10.596783404978254,-21.847746530818323,456.5588648218306
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),410,Republic of Korea,13306.390081218351,-92983.67064945027,0.027117623186787208,5.069868815474026,0.9813073649938179,0.05127929933078755,1.1920274611921926e-12,0.9740229466851442,58.12829531321262,-27.895206372539686,743.2228655358389
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),412,Kosovo,12997.384264876187,14351.423936363542,0.03334363757029133,2.4741123417304194,0.9811969068404351,0.04284422829580246,-1.010121575573289e-12,0.9783433812850163,148.81565894678434,7.118545479792935,553.9977349797371
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),414,Kuwait,1.0,,,,,,,,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),417,Kyrgyzstan,163541.75934218094,42891.93908256851,1.0363074101890906,-28.413738127292692,0.4159074196339325,0.09044788679872068,-4.351193555429346e-13,0.9537044160541955,-29.611087991075237,36.1200339196994,-19.38184253650037
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),418,Lao People's Democratic Republic,197303.9471714927,551649.8107186928,0.2549054365391872,3.911796710978706,0.9005923515724524,0.16727836181754469,1.0370211168352712e-12,0.9125358284376819,339.8381515771892,-25.03278957468818,-3.5772231493454627
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),422,Lebanon,1337.3417286160231,413.49205357143,0.8391298961950695,-45.75517418833017,0.8673832647369933,0.1290348917862807,9.900890252633501e-13,0.9332551142178203,-30.774787325516012,147.73915555773522,47.591533524396624
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),430,Liberia,81417.0,,,,,,,,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),450,Madagascar,318359.27733616676,327598.15974938497,0.014583581085110013,0.014816031725895348,0.9923213585153967,0.01568648119569756,5.0074603811472366e-14,0.9921257575551116,-23.998578990489147,30.951501382842974,15.414490023891025
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),454,Malawi,3301405.6954971203,431551.6841391325,0.07904231714223608,23.628705390702972,1.0668881658594012,0.04218541080852514,1.20842113712479e-12,0.9786800239053999,17.717036132011504,-1.0944982191690775,-15.896153575632296
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),458,Malaysia,274640.1263690248,327907.49450000003,0.17025757402548242,4.612607009579274,0.9041242282469842,0.1942552503084008,1.7398218926033537e-13,0.8976328590752468,55.19641096640448,233.5130449987071,6.829037551505226
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),462,Maldives,,-3450.215500794002,0.17025757402548242,,,0.24702898805347687,1.5818603010365214e-12,0.8677390229478693,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),466,Mali,520279.6685260076,336066.70136898383,1.0676250162039491,-31.52043278532225,0.41374631747303414,0.41537456916017645,4.2122233542008035e-12,0.7646080243103803,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),480,Mauritius,793.5037595658207,760.7016934545463,0.002448131244898199,-0.009917826405572847,0.9988460799191904,0.00222383124747336,-2.333270450802896e-13,0.9988874655097668,29.29964549193848,102.71734576366295,-20.842637609427186
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),484,Mexico,418306.8853551528,418191.38566176465,4.6023980338409046e-05,2.5129383159798827e-05,0.9999773827498806,4.4829264341827027e-05,1.7757453573299699e-15,0.9999775851166154,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),496,Mongolia,38826.48068768101,38994.45514705917,0.06841659765291008,3.1876548747367632,0.9604388214433107,0.09076843292393923,2.505236140274029e-12,0.9535363480623378,35.31228906064422,-6.0049618536547555,66.43463871857342
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),499,Montenegro,8017.87221652434,5627.430684087914,0.057230617176263945,-0.3318146195291516,0.9727101189171564,0.0521862953102559,4.1819954703200025e-13,0.9735572426363769,-31.09107344470503,164.67441358844965,11.686321647667745
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),504,Morocco,868.9354311801403,-6154.452857143013,0.01890733906803335,4.978360514888487,0.9864662178995963,0.03833401213971563,-1.4163744080884463e-12,0.9806456994553545,592.4909591090676,-30.569617158632244,808.6746297590303
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),508,Mozambique,988573.2572790614,1133235.5974331647,0.2549004183015042,1.5661478193991785,0.888408459265872,0.19499522141901504,-5.259891456857144e-13,0.8972205852414415,-24.466333111928105,31.497463635085698,679.4271356165625
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),516,Namibia,567925.0087094909,510603.9841269851,0.019963986401847163,-0.18079263554884628,0.9920203252317734,0.013850729662889402,5.976259012959232e-13,0.9930504873052078,-19.684812994618014,19403.837305783625,-27.585911524778908
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),524,Nepal,3499181.585777179,3231384.8851195276,0.02714989296697615,7.22248882428787,0.9811086569696756,0.05166731819347617,1.6520013834444807e-12,0.9738237426796101,633.6860515207687,-31.535628625862625,1295.9125545367663
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),548,Vanuatu,404792.37346005527,188792.07142857462,1.0146802609228913,-9.066573275313115,0.1001426155479945,0.32921650225346905,5.488052885182549e-12,0.8190137347728181,-31.005314218673323,-25.292089376190447,-27.876270054090487
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),554,New Zealand,4005.614060202437,-112151.14748800173,0.35481079110704666,5.8610688722728215,0.7687900582136485,0.19307057348212978,-6.570874586711979e-12,0.8982925061013765,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),558,Nicaragua,461.42081072202626,-7925.547513721976,0.05208415629724468,1.8299922877177368,0.9808287085119282,0.03220400658933727,1.0656148426040987e-12,0.9837662290456318,-22.65453598536409,132.41441518506994,608.9799883363257
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),562,Niger,4187365.9647230795,7085119.857142925,0.4667182575566758,-5.751170064359504,0.8033853429318834,0.30225390345219244,4.094901966588284e-12,0.8353119755802675,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),578,Norway,20998.0,,,,,,,,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),583,Micronesia (Federated States of),31916.779913892307,352326.0,1.0000000015743822,2.385253688924931e-07,2.7086078748886205e-09,1.0,0.0,0.0,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),584,Marshall Islands,180892.0328644782,79989.54999999888,0.851941034045135,-0.6312983770391549,0.3913128338012793,0.6034122684762612,-3.654567115640048e-12,0.629752119110161,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),585,Palau,1324.62493,,,,,,,,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),586,Pakistan,591751.9259409881,-922615.825509131,0.030087767988004586,2.9381366274235816,0.9810140010532091,0.04595690848167865,-1.475598154788225e-12,0.9767512946079571,181.58504809875686,-11.348298818202734,-22.6633097151588
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),591,Panama,4089.0046960282207,-15734.430628823582,0.17899884137816519,15.372773063785615,0.9422085252343558,0.11305257365903137,4.098709273611658e-13,0.9417788627597073,-5.255080129708136,76.67192705980288,108.66975644257046
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),598,Papua New Guinea,1.0000000000000002,-12728.285714285448,0.4828201535092977,17.161051732121496,0.8583173959170832,0.07824522823087424,9.580719432716221e-13,0.9600806069123153,-27.102525553389473,274485.9430195435,7303.530499760433
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),600,Paraguay,118221.33745430887,181216.90000000037,0.001507497641062033,3.1400408215084212,1.00297653016539,0.006849667196495367,1.5309185693397607e-13,0.9965692814869956,102.08518473357226,-25.34400296265996,109.08887492547605
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),604,Peru,1269226.7193204542,1269351.1448809523,0.00014068450512137336,0.00021976683963703463,0.9999292927329773,0.00013980446962130364,-2.7578815285020383e-14,0.9999300953218574,-0.24724603886998806,-8.368768244892307,14.508556014445212
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),608,Philippines,16818196.131759994,7802429.036764741,0.9467777586840432,223.43934859605898,1.3856144804929522,0.0026211879252894055,3.573854086906269e-13,0.9986885460816651,654.4405484769517,-29.259477685080586,747.4147629588106
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),624,Guinea-Bissau,4.573624207900025,-40203.0,1.0000001469105064,7.642656131122601e-06,1.0629963140427894e-07,1.0,0.0,0.0,,,
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),626,Timor-Leste,18250.619960000015,-155716.6524794288,0.9139419383483364,32.73628264543312,0.1950273090065504,0.30060758286407374,9.406848093905682e-13,0.8362968474984996,28.083523964925977,-24.869608228047607,-22.442321243675476
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),642,Romania,14462.831083896554,-16496.514285714366,0.6579246492266556,1.4897773905843308e-07,0.5848720798555388,0.1387390111387278,-6.785815014812715e-13,0.9280414801404469,5.040945158498349,68.68796525070248,-16.055705132094612
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),643,Russian Federation,67370.50519080747,107924.5524475528,0.0008837225245149465,2.3828843376701925,1.0023517797570465,0.017655468931474384,0.0,0.9911329532754548,-13.480397787022662,20.35204610999636,3.2138454193177037
13,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),646,Rwanda,7742.36249,,,,,,,,,,
